Mass_RT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
813.625_11.73	7644.250612	6715.732011	10867.45702	8829.822907	7283.174583	9876.833739	10991.35731	11649.82417	9488.716836	13672.81524	13065.15042	14215.23463	9379.166671	9945.573761	6469.262747	11155.57694	10418.33416	8248.730574	13226.48734	12076.39037	8068.160441	11487.55286	9213.585177	7351.848355	8972.347028	11780.50641	10212.98818	5232.275188	13679.63917	10985.95739	10775.45687	12858.30365	11187.14705	8732.851533	8468.815406	12544.78464	6091.316405	11536.47142	9601.807902	10480.71385	8075.946948	8498.335351	11328.06888	11896.59469	8336.582661	14444.1061	12729.53926	8688.377708	13569.12515	9837.399373	6155.798536	8446.983172	8041.047162	13242.70197	13149.65584	11706.0207	12251.81367	14713.14121	12022.11721	9512.878953	5370.298496	8799.103057	7883.709247	12638.84811	14624.87816	16500.33354	10545.48973	10863.71269	17789.42917	9255.827973	14581.10423	9728.1082	14608.18637	15989.10567	8617.466894	14101.44369	16115.23568	8713.765003	13566.21903	11957.76269	9620.324364	8158.789596	10118.65412	10425.00256	12963.03091	10566.65164	15762.72736	12123.01567	9138.918936	10295.59175	10125.2962	9468.35625	9083.191515	5510.976028	8293.197651	11906.97664	8546.380422	10272.10237	8949.701526	13447.63985	11627.68602	19351.81472	10043.73133	11944.36609	11173.77669	11483.73073	9145.622567	9479.748136	6083.528123	10506.08785
814.6935_12.5	24318.33369	19681.72635	28200.3645	33628.31462	22637.73948	31338.41384	39245.50285	39084.57889	31155.85683	31337.69143	37845.59429	24732.04104	28568.27795	19358.34538	21186.70776	25752.80869	33423.5203	24540.15305	36607.27226	26538.43014	27283.4593	37803.0519	24225.95765	23327.70351	27634.52603	31837.38236	35063.01132	19706.98536	36357.83343	32632.17116	32545.68348	26243.13444	30073.4641	28637.46454	45262.76102	30099.35682	23030.84166	22491.82573	26293.19736	40694.33426	31628.08537	28539.85684	45127.36728	27418.47395	26197.45545	29143.6951	33839.22536	24681.53035	37709.0517	35611.04554	21182.59428	29903.43458	29781.76074	30147.19698	32532.30821	26668.49541	30107.72302	30614.93197	31871.19	25297.06392	15277.83624	23615.6729	23681.91596	33433.93514	22085.27653	38591.37347	20798.41814	30019.49293	27596.53316	26207.59407	32937.74254	40302.10104	39005.15867	43233.24865	29316.47704	29556.42787	26731.48756	23319.01364	43431.07614	41007.78307	28204.00452	33238.71018	31314.19711	28740.40288	28164.01519	33839.73689	44130.94023	30451.55949	27517.32155	27851.9092	23905.13285	29160.43169	25250.15061	22795.74987	27968.53101	24221.06948	32343.35538	21938.02026	23467.30891	26586.46915	25221.9731	31648.86069	29831.61561	32272.79481	31005.4487	23506.1331	26200.36644	33297.01246	15447.7412	23436.09106
815.6951_12.88	1456.276122	950.8406771	1600.161193	2022.457425	1706.999944	5796.139324	3986.413609	1526.648143	1406.983402	5673.517268	5007.15782	2286.473344	2358.3372	2379.359366	2030.830426	2372.373488	2724.255931	2596.078521	4267.353103	1905.016138	1675.759195	2923.021147	1700.008354	964.1253695	1744.973714	3036.618658	2269.167159	1241.691885	1808.095023	2898.228822	3955.500134	2941.938017	1937.86047	1358.988997	1913.084173	1840.389152	1361.009582	5459.940116	4180.070719	2425.172278	2360.095623	1735.586726	2644.54336	3752.432927	1310.680403	2471.489612	1480.123463	2294.904548	7274.971876	1755.240323	1273.891845	4213.450619	1682.652139	3612.870171	3136.962723	3812.279086	1833.937783	3672.317593	2046.98359	1501.622479	1097.194829	1264.493488	1407.343909	4141.904053	3232.279824	1841.475892	1611.05851	2111.537931	2842.879058	1984.348063	5527.360247	2386.906903	2444.031892	6974.07385	2183.156468	4257.638123	6745.752141	1031.200249	2453.545301	1872.501121	1640.089167	1880.657201	2087.533011	1495.384014	3557.790634	2414.912409	7015.12195	2444.328453	1567.156869	1882.915583	1242.21312	1725.046607	1529.619222	1303.605742	1652.518215	5137.326216	1776.501627	1574.076862	1610.31903	2588.339764	2276.728209	2959.456131	5172.074708	1388.156152	1483.478115	1701.259423	1870.380707	3931.458173	1130.419056	1202.842817
817.7146_13.16	3531.551861	1408.181939	3004.852636	4696.797874	3272.730782	22760.2979	11985.23613	2121.369792	2118.126498	25013.82684	11957.68975	6595.118266	6267.444963	8206.575047	5952.109019	6300.52065	6595.5	5049.606134	11965.48152	4709.239604	4041.894316	10552.22941	2916.65278	1065.816423	3376.689512	6178.139972	5500.036557	2694.253265	2429.434443	9102.001039	9846.4962	7373.235928	5479.011362	1925.753408	2238.086406	2852.519906	2602.79827	22815.39703	12210.93977	3449.021562	2163.498176	2658.211361	4553.832513	9577.283218	1878.863408	8529.576079	1921.915089	7020.849051	21987.48271	3335.365435	2333.315773	14006.00163	2301.322281	10776.75182	11007.02231	12546.58881	3508.269461	10167.40776	4306.025135	3365.270932	2776.067472	2217.461883	2390.338342	13269.5811	12701.40731	2389.573006	5145.090559	5692.19677	4610.620638	5987.195751	13299.6722	5346.336545	3388.455533	12541.12656	5171.773017	14079.21154	27329.9806	1276.300352	4448.494407	2762.761024	3266.32131	2983.109152	5187.968117	3427.195177	9230.45649	6345.776208	20444.80665	6801.779555	2955.005513	4404.118502	2269.344809	4295.483693	1792.7424	2361.68715	3602.788235	18880.30509	1313.20686	4224.759377	3203.060716	7621.122624	6569.015939	8716.909059	17113.88707	1462.295943	2314.363174	3258.119329	4612.590416	9853.610716	3010.213061	2074.728247
819.7315_13.5	9744.410217	2821.912496	9526.518533	13338.17	5218.20758	89768.0791	35141.29585	4260.837396	5904.165024	87280.51372	26825.9096	22531.62938	18579.71235	26504.50527	18711.17966	20322.3476	15364.1	12250.30525	34061.69323	12941.4464	11069.93918	42585.18355	7895.138919	1908.630084	7897.900261	17856.56701	15418.07467	6860.549255	5133.959228	25003.15306	27927.72369	23353.1381	22069.5538	4505.657048	5254.237607	6533.933764	6399.399348	80314.44561	28706.6889	11711.19486	2301.994225	6871.278606	11361.11427	19517.08438	3704.316653	29206.76222	4984.711184	18302.27222	74781.15402	6208.657177	5306.870111	36107.31786	4390.598321	37528.71859	31594.90018	42220.70772	8636.632846	24725.62295	11103.74725	8041.215599	6461.528699	4752.461137	5010.733686	36758.58586	43108.46923	4381.645299	16737.24021	16888.74895	10444.29802	17052.30191	28636.85277	10362.62069	6992.785616	18842.24847	9668.953211	42322.88046	92474.73843	1885.443184	13360.46723	5706.759307	8822.305395	7920.36645	11031.42933	7184.046685	22274.62939	16644.2877	51793.18211	19725.25357	6360.310733	9032.945275	5472.434271	12588.62654	3659.208542	5304.836	8346.376847	54568.4189	1863.194612	9816.16137	6425.99981	21384.92066	18574.57666	27930.87458	42835.13356	2656.263122	4402.591426	6983.311938	9927.740016	26263.05414	7578.497208	4093.91847
821.7466_13.89	11393.95032	3647.735232	16544.45947	15646.34519	4946.411947	114114.4582	40472.14636	6223.8735	7603.555761	102799.2178	28056.22665	31425.04806	23810.06677	32952.56164	22006.67411	25911.91405	17416.1328	13633.37198	38798.58785	14346.23861	12905.05212	63513.24365	10353.09913	2353.82836	7612.996148	23726.68226	18055.59243	7468.205447	5473.890055	26041.59537	31755.13554	34698.06749	38795.15697	4936.596083	6675.887122	6705.138871	5978.725977	101142.1462	28363.72028	16739.97587	2373.21054	8553.199293	12446.66328	18291.69887	4810.550639	40860.65724	7170.397875	19654.15654	117454.2972	6004.543209	5665.300892	43657.60354	3528.822	55312.00152	36863.04664	65484.11447	10172.07276	24586.51569	14194.96952	8305.142253	8969.970653	4558.375883	5192.780109	41382.96909	62286.22746	4921.226993	28321.23095	21193.2627	11125.81577	19070.28409	25669.12483	7592.324377	7262.287579	16771.03084	7045.206794	48743.90593	116678.7418	2304.541828	22650.87181	8002.204145	11300.93793	10595.05063	8994.63586	5551.581245	21098.77438	17752.97913	64535.08314	20844.24535	8709.994282	7487.954319	7630.225887	14742.82796	5166.994279	6769.902628	8285.91755	71614.09545	1599.235177	11946.92131	4731.096473	26912.27767	22608.42867	39522.62228	46919.20643	3138.311732	6016.692442	7624.788693	8510.848667	25022.06259	10294.07213	5133.627626
823.649_12.06	3490.6236	2543.253116	3539.341551	2974.529796	2611.159987	2692.413717	3810.136518	3397.66485	3127.099538	3515.320919	3780.917675	2604.114536	3593.895509	2063.683646	2404.853933	2581.181737	3920.05704	3259.734388	3033.806731	3892.520468	3084.74045	4422.649754	3566.981234	2262.183082	2455.080154	3629.57452	3562.152118	2355.767881	4707.970249	3250.467147	3935.916299	3298.329906	3502.430191	3578.666701	4581.293531	3152.85206	2871.544693	3021.102553	3001.725866	4722.018194	3445.454997	3769.320537	5653.657867	3048.258965	2447.38075	2722.536605	3956.918165	3098.084718	4137.325984	3760.518139	2976.082239	3211.153454	2839.982527	4405.730274	3313.907707	2463.634048	4557.218292	3719.671956	3568.272629	3592.686936	2248.494302	2353.250305	2519.87387	3060.921888	2193.733953	4303.290556	3054.19521	3505.362449	3559.60845	2706.511306	4181.46793	3562.301533	4230.973881	5450.562601	3428.511628	3048.80997	3371.084705	2701.267606	4373.296105	5690.641284	3673.749677	3042.27057	3815.03848	3837.254379	3091.117511	3656.205091	4813.170557	4991.904931	2797.68852	3263.509579	2725.635925	2956.749135	3562.463996	2795.188744	3077.005587	2830.581576	3840.223897	2385.457681	3197.372049	3266.730709	2653.514002	3300.561568	2906.730072	4753.839959	3975.19903	2893.282569	2358.439594	2775.038118	2359.183486	3458.064335
824.732_13.39	989.9563382	829.0577239	925.0283814	1066.094804	1266.050661	1698.775825	1266.015048	961.0692969	958.721992	1591.069133	1249.096163	1265.004119	845.3098058	1121.889779	1075.591306	1036.872976	1185.448771	1152.973007	1171.832498	1040.754329	1103.570066	1272.440547	971.0128806	910.1965967	949.3533892	1067.841094	935.7445089	961.4602397	999.8294969	1343.287951	913.224045	1089.388873	833.7728695	901.1487094	937.8265418	962.6452022	840.1566575	1450.176907	1177.406755	975.2759061	1146.007971	1056.550154	1029.994449	1038.217063	963.2008987	1154.923318	908.4462618	1236.415857	1271.77027	1163.360653	870.851057	1035.393236	1042.889055	911.1486886	1319.700039	966.8781071	979.2387353	1403.466714	892.2442498	958.2581101	886.8677789	966.3735495	973.7990756	1327.635637	1876.305761	1019.727035	1003.208962	1104.585424	844.905843	1224.669847	1411.859295	1165.493489	1014.451883	1097.420112	1015.83736	1883.519784	1577.463294	922.3629662	902.4010371	948.9192834	1068.720146	946.3632406	1238.375407	1302.170991	1139.358176	1130.67013	1082.733223	1350.64658	1001.525363	1155.421452	911.3250588	980.5922097	884.3770751	974.9672342	887.6553402	1359.176304	946.4038345	1033.172376	1164.877187	991.5137808	1003.167887	1209.866858	1423.290081	894.7809291	873.7959423	982.6515014	1156.773778	1621.74404	979.3191705	1095.013738
826.687_12.19	3770.690763	2174.996862	2195.160671	3348.549843	2128.709101	1758.454713	3208.068686	2250.715928	3942.972528	2885.95672	3211.714111	3091.334033	3022.239749	2183.497332	2129.928836	4275.095746	2858.454477	3648.218015	3244.365007	4076.491858	3437.036213	3961.56836	4143.598582	2978.953652	2416.950771	3461.875847	3088.091672	1787.78798	3630.036424	3230.19289	3298.257039	2733.791201	3478.742486	3602.821604	4230.863251	3260.56751	2879.705267	6662.725593	2314.334582	6570.167261	3138.528047	2877.31865	4759.37985	2948.533935	3346.305567	2823.898302	4289.407174	2498.556124	2605.035323	4132.121641	2232.433429	2938.456435	3815.0623	3560.978423	3228.9123	2219.066655	2964.665985	2798.065952	2541.877978	3032.7919	1999.862518	2307.089367	2499.622449	2662.869703	2235.371188	4557.616368	2377.658999	2594.801941	2090.135295	2591.206663	3459.499638	2801.484913	4309.323619	2864.247274	2022.915141	2683.154309	3873.109391	3744.917456	3305.74992	5000.717539	2631.878937	3319.030139	3766.295035	5419.650343	2054.871954	2638.580532	3032.81121	5356.998245	3281.304414	2876.438308	2670.634586	1958.874376	3051.652793	3747.204653	2439.501395	2076.704694	2550.625104	2319.693486	2402.726981	3796.996424	2247.690487	1999.281677	3826.634787	4133.869374	3680.015609	1849.245418	2273.200324	2105.781356	1628.867374	2974.032525
826.7036_13.88	2479.676204	969.4930426	3037.00282	2565.184567	1174.486963	12114.81434	6087.674163	1723.883258	1907.265102	10791.97478	3837.487376	4242.302142	4623.377403	5066.378902	3957.216795	4760.918765	2629.91813	2261.087183	5619.532033	2632.474182	2555.960473	7227.516451	1831.502386	762.1783726	1698.719446	3718.331518	3329.410741	1848.016019	1296.383967	4269.151748	4415.600731	4905.637427	6022.926606	1435.151547	1501.070341	1459.12248	1647.28849	12008.42901	5248.634657	2754.896646	801.4414199	1599.396083	2266.402851	3347.265816	1376.565476	6259.866961	1829.130459	2895.411336	14402.04437	1561.738756	1384.907033	7369.000587	1095.315871	7904.722764	5690.969343	9281.82033	2048.500303	3895.696461	3077.903284	1668.57789	2079.62351	1346.015529	1311.301115	5611.271511	6906.542908	1443.846482	4420.233345	3765.723905	2140.663892	3209.578478	4032.13057	1783.066422	1448.028191	3157.640053	1602.771227	5331.875892	11395.65074	867.4891294	4011.839077	1916.532918	2638.978102	2183.947243	1798.978684	1425.168241	3050.759821	2918.921538	7447.723117	2811.473337	1775.191807	1768.726463	1733.872717	2724.611121	1305.655598	1405.768672	1921.257312	10014.32571	691.4627246	2851.010372	1193.000936	4949.069915	4192.321103	5498.220637	7427.740555	1016.91886	1515.004035	1612.865837	2060.633986	3385.199031	2399.689045	1434.778263
828.7171_14.4	979.331766	594.7668137	1385.131835	1014.889298	601.2277173	5449.787837	2676.920091	802.8243235	810.61122	2884.877342	1185.89357	874.3473727	1551.563577	1527.900514	1695.235462	1507.215123	1000.782577	930.0408738	1588.626929	1018.185348	965.5621474	2507.273246	746.1788605	556.2399738	740.0256371	1303.585328	1013.740237	936.4365838	625.0362683	1294.883699	1526.9306	1847.160447	2000.39773	771.1836551	764.9325477	594.0676948	619.9061491	2020.433247	1595.001064	1026.276838	575.0985829	967.8835761	849.7157732	963.9805892	668.9017023	2325.683061	823.6195168	1197.974931	6232.510972	682.9006044	697.5518028	3065.129103	669.685142	2301.283446	1623.552766	3512.56564	935.7808947	1367.935654	1739.451531	758.2413625	969.5899321	664.4458349	707.5015502	1716.02093	1789.933017	743.3297656	1554.557512	1051.499366	908.0828617	1498.162629	1443.543534	707.7809411	746.7110832	1283.419902	794.3210979	1640.253935	3691.761266	524.5219592	1751.908534	829.96104	1344.40439	1085.840233	785.3468318	610.6789507	1019.991562	865.4890658	2325.660818	876.5608409	726.0931396	695.3708416	809.9130644	1061.187072	898.2511225	799.9422842	806.3896021	3285.18848	673.4260747	1156.799428	670.8579576	1560.757616	1132.812775	2057.827837	1735.994484	678.6708671	711.3863974	742.8385232	748.9258667	1628.357501	1473.677135	778.0416618
829.5603_6.56	1214.964989	1055.732081	1299.755937	1665.790474	1705.531232	2294.450465	1943.499097	2292.76673	915.1802742	2104.141058	3115.241436	2149.98088	1215.690099	1530.241142	807.4502426	1084.956522	1286.511349	1357.451948	2080.8112	1033.937305	1408.71219	1370.562466	997.826756	961.4569604	922.0998371	1846.979317	1665.277217	425.5686578	2241.029597	1364.74595	1259.408012	1798.192618	1039.939662	826.0241506	1326.879851	2704.019419	893.4766619	1139.76214	1455.810778	2002.933556	1603.261762	1250.632166	2276.779422	1763.652519	1434.175734	1595.964562	2030.48644	1644.780453	2113.41425	1499.970768	1003.172834	1798.063371	1617.35041	2043.478796	2312.600932	1593.343367	1543.810196	2331.555149	1192.775302	1854.168267	730.8780372	1325.039358	1610.485562	1645.629921	2177.016648	2415.741303	1294.948073	2052.205217	3689.954442	1279.044998	1476.756303	1348.729178	1979.547174	2459.083783	1097.368821	1991.698189	3241.863109	1454.600492	1760.941749	1180.299135	1206.334731	1442.344829	1062.525541	1584.925647	1259.279389	1316.96374	1862.259568	2269.685745	1695.768398	1098.66957	1514.286415	1186.592506	904.7813793	826.6274188	817.3312917	1411.180596	1749.164829	1805.456019	1756.818198	1873.796718	1423.745127	1968.810666	1620.799229	1881.359107	1324.392806	1775.87568	1284.149194	1160.332842	440.6306132	1314.704079
833.5926_9.28	36682.66876	27968.33152	39973.47978	53483.9915	37544.01153	53861.02128	44753.86941	37088.62961	55106.39804	66886.83836	64056.29256	76502.33675	28880.76824	50068.20945	31538.1765	30916.66195	49857.75081	66160.33891	58667.40179	50556.52504	43185.29004	63774.70774	44689.01315	26801.47888	21531.56433	72630.35467	41048.40228	18835.77203	58413.36637	46276.25161	50594.22053	65349.87179	27604.59529	24943.66739	71427.15544	66153.17553	27777.83091	82856.94608	40440.65276	102919.8145	27705.9042	43591.19894	66445.61149	72760.09316	53836.94353	78171.85501	68126.95277	60968.16188	44647.97293	40313.86441	20963.64412	45505.79351	53895.92561	49546.50387	73868.66547	41135.79044	52972.19079	56531.65067	21309.9568	40773.24045	17125.47392	48933.46635	58043.42718	45404.69131	85279.65488	81741.13549	45211.02385	59994.94378	50988.12806	36013.51229	32194.26565	52096.90032	78732.15199	45223.29691	35107.2743	51387.29541	107737.8591	43058.43688	63463.40735	57424.59555	28163.13881	44566.0589	45995.03165	54599.1787	50228.45183	46516.49389	79461.69006	86514.71938	64872.60702	28725.73785	42547.46511	53053.10791	53312.75313	35786.17887	22842.22019	48648.47716	35928.35635	45403.91381	39929.92925	58574.77823	56648.51738	89432.33094	48184.07817	50584.24653	55373.26819	26584.20681	34079.97068	63512.91751	19002.85573	54024.1723
833.7471_13.68	2455.157961	992.3427023	2035.294038	2380.960004	1325.806255	8681.540036	5175.957025	1407.41549	1489.793086	11813.95222	3578.234227	4196.854557	3183.371573	5093.494863	4253.782099	4541.401293	2755.588725	3313.622102	5348.485559	2852.736847	2429.432661	7159.984749	2046.965617	885.2615467	1561.278801	3435.341387	2815.464027	1327.562035	1508.583074	4102.889921	3756.249276	5295.501846	4021.369188	1192.218532	1736.196136	1717.069754	1685.583686	13437.01684	4889.319684	2882.666231	907.4554198	2143.897296	2181.13252	2666.729757	1578.316309	5568.035878	1532.774546	3102.122368	10483.15342	1856.36528	1302.081121	5328.154455	1351.929119	5872.589324	5917.928154	7545.407111	1747.423707	3530.784515	2354.110104	2189.272247	1893.429924	1213.879011	1803.674594	5755.261754	10636.66408	1415.769187	2967.525208	2528.507466	1724.155512	3587.509497	4929.399393	2035.50248	1805.720389	3089.219465	1781.605601	6186.435585	12303.91734	1044.264364	2589.06493	1746.452651	2184.085447	1878.901669	2040.57103	1966.223957	2991.460466	2764.255814	5823.84601	4627.113955	1748.377376	2091.263747	1641.952382	2256.763081	1422.716499	1662.072534	1763.808983	10024.4213	1007.624387	2582.003495	1725.200286	4356.527129	3372.53924	4842.14644	7871.705235	1299.30899	1453.407906	1503.784391	2029.448887	4502.342356	1977.409749	1472.808121
835.6072_10.84	2754.925747	2977.765193	9071.699753	8376.486619	3537.2458	11047.63637	6163.2051	4950.705637	5996.25748	9646.494804	5341.844278	4146.209907	4779.815442	4971.384711	3805.048351	4382.619795	7637.013087	4580.345857	5029.852743	5101.405984	3512.531366	6019.296617	5704.23538	2658.385778	4530.764419	8161.342754	11387.72353	4597.573467	10769.25593	6538.168335	7499.218059	7537.177539	7983.293618	4025.824337	4353.800333	6350.258649	2349.799205	5753.600167	6423.672715	6376.141007	4773.387707	3626.770119	6629.329254	6532.662471	2616.659207	5021.797051	10087.71524	4054.362587	11335.2081	4695.638028	2892.704012	4665.998312	3282.618256	12513.82119	5642.266741	6550.966889	6923.02847	6578.546374	4613.642573	3039.473587	2370.642202	3411.589446	3194.401953	7004.528031	4479.323925	5250.582888	5064.618801	5068.035967	6121.814057	4165.908462	9990.230511	4679.925156	7959.39991	5110.85139	3172.357129	9147.356249	8633.232265	1696.377667	7338.352547	5462.433936	5013.535059	5121.456459	6109.264302	3693.746193	6809.784308	4953.14141	12562.46721	7035.87464	4235.298967	6287.918415	3270.390149	5836.753482	4828.256443	2462.436718	3929.401979	5075.160919	2161.948305	5292.235127	3598.710739	8763.14805	6639.133497	16844.74094	3891.35892	4154.067783	3680.776055	6415.751641	3236.481441	7911.804922	2265.746536	5326.917775
