Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
184.0391_36.61	8340.242761	8734.389562	8852.895554	8881.568959	9023.754712	7265.945881	7543.608532	9017.489921	8110.095333	8841.69856	6489.418915	7807.560257	9710.222195	9087.135547	8013.6221	9037.718597	9016.423154	6200.769851	5148.26141	8258.353902	7802.600536	5317.294809	4426.228586	9613.300362	6912.528706	6838.641972	8423.383098	10692.04371	10028.70312	7877.806779	10693.09231	7335.166503	9343.991399	5837.830993	8879.256506	6620.153997	4519.844299	8442.796789	7030.239096	5657.974523	6384.405517	6315.696386	10177.82212	7746.490794	6724.28593	6495.159787	7829.770829	11539.74318	7961.965819	8138.076196	8579.027601	7680.87335	6696.417917	7765.559245	12446.23989	9715.162948	7764.753008	8576.566473	6769.602449	9971.909513	10108.54888	7835.237646	8524.368224	7110.499603	9739.428508	7052.29595	7673.686516	7502.372703	10253.34758	12719.4129	8763.749062	7284.012336	8329.471463	8569.134504	10190.4234	6135.618784	8970.224431	10564.27739	8385.834259	8248.908971	7340.148011	11480.66206	9728.887828	6075.633188	10595.16792	7262.771854	6941.940724	5429.425224	9307.531426	8130.605611	9579.621146	8421.729793	6344.14988	10924.8565	8173.15032	8421.006463	8582.554665	9834.025443	9923.409756	6573.254526	7706.123423	10235.35924	7549.816141	10366.80054	8112.923185	8226.278901	140993.7153	8093.55112	8913.736306	7208.556769
584.1534_21.43	532.2262808	550.4994604	630.3364889	606.4113645	579.2449839	542.4957433	484.6811771	493.1433362	508.3478643	556.7494092	622.4556151	563.9855215	643.4985106	465.2547141	544.8127061	533.2772053	502.6933129	857.3046981	627.4989405	653.3825144	512.2422634	622.411716	528.5442014	508.6403199	687.0134915	563.2042574	521.3782541	589.3285671	651.3921032	538.3121657	496.6986612	608.0616041	589.2494008	568.3199856	596.2069968	420.5298361	701.3927689	502.5723796	676.4301274	597.5679647	532.5562727	811.9742007	659.8511828	566.1876359	788.7340396	613.1321371	603.2757838	628.3887375	518.2349197	545.2321658	555.2345186	642.5184145	515.0369653	652.3316186	610.3875208	689.9709335	471.6864211	450.4244195	600.861515	578.5568732	687.8872249	561.143142	595.5678611	636.2857794	503.4173346	491.7360056	646.5194397	518.7249624	492.3028073	429.3140296	709.8513342	553.4658223	642.5269782	733.7884594	580.5338423	510.5960905	685.1670719	778.4255559	696.7976272	543.1261156	494.4074118	647.3695178	631.0208419	689.203245	505.475523	580.7982391	634.1888801	550.4193656	610.0111331	656.0131529	518.6000614	482.6800833	521.1110966	599.6074994	667.8774711	620.1144415	757.7510502	544.9146274	583.3062671	531.4939969	525.6597864	682.4229291	623.1270624	565.1511415	511.091561	563.8259059	8616.556537	962.4606503	646.720666	458.6697261
217.0176_30.06	21586.01175	12959.48138	18586.52209	16463.51776	12145.32802	14991.53562	13424.06028	15701.0105	14172.68005	20002.08291	17528.8876	15865.5518	21713.61538	20562.68833	14500.16271	16713.62414	17088.49656	15474.99466	14642.32324	19520.33384	15419.86784	14293.79623	13518.97158	16570.30774	16862.24005	12561.45777	15307.47522	15176.96539	22733.49073	18006.15177	17175.46631	15274.22944	15255.12017	16078.5673	14178.63517	14369.75325	19696.9931	23826.55359	14619.62607	16616.04278	14824.83438	19618.48155	21053.0176	15660.93024	16080.13907	16618.77211	15902.8408	14726.02459	14146.31726	16315.15958	19169.48729	14194.72262	14913.02645	15666.08542	14678.20602	18311.43955	13645.5941	14329.81755	13442.43319	20856.33597	19858.24512	16862.46508	22000.13024	13754.32622	19331.74926	16399.09998	16135.2365	14629.1435	15658.20159	10454.03571	16267.73575	20792.9081	16213.48174	17265.68881	17009.72515	11588.54254	14658.71597	25437.22731	15797.88439	16738.20146	16624.53694	24135.78299	16190.43943	15544.34352	17448.37948	15991.11976	14883.03065	14198.90591	17210.6747	19023.30484	15176.82919	15500.19984	14320.41503	20151.7662	17274.11776	15468.70016	18121.40565	15570.71483	19107.57014	16420.0308	15058.13224	23871.80943	16268.18853	21665.05871	18030.28291	15988.61909	42340.66966	22646.79251	18328.04852	14851.70888
356.109_36.59	3760.496957	4328.117143	4061.162795	4769.53244	4025.624879	3118.20158	3122.438718	4141.945069	3761.257036	4246.053763	3123.104176	3532.89005	4577.03978	4248.26364	3809.385212	4109.817586	4630.143447	3254.783086	2512.002309	3851.270707	3372.70928	2217.432648	2879.888898	3913.226311	3204.084223	3793.800368	4111.635415	5693.457843	4395.831869	3737.901835	3906.025228	3329.668143	4656.516277	2375.542782	4533.261493	3039.035755	1230.160881	4191.409817	2593.754039	2763.91385	2746.516958	3125.503605	4376.266195	3743.030104	2554.134446	2674.053328	3533.511965	5538.659383	3744.046037	3322.111933	4135.675494	2730.313486	2925.822001	4012.263616	6860.208081	4167.829378	3953.528073	4066.833938	2682.623663	5061.572586	4845.632828	3550.990789	3748.128992	3145.860941	4842.78666	2961.428843	3723.671535	3597.21483	4434.562546	7447.989723	4211.980301	3330.162878	3962.381444	3847.306776	4451.518172	2831.655628	3902.329038	2242.275519	4131.471307	4003.451843	3255.447072	5049.877607	4732.440654	2809.058526	4045.000304	3273.854708	3245.076246	2855.642641	4402.334218	3409.543998	4502.464134	3877.972476	2855.736618	5630.653176	3910.455325	4064.831506	4266.519784	4046.637568	4760.642993	3003.428983	3587.395497	5305.137795	2905.504421	5455.879504	3798.56883	4389.588512	282.7014338	3388.037686	4136.853746	3647.701384
179.0344_32.69	4829.84699	4832.079536	3425.804854	3557.715821	4017.40801	4712.485183	4616.744046	3430.312572	3576.777838	4831.555811	6339.622849	4041.844334	6436.244176	6116.434422	5099.918822	4048.250733	4440.922763	3273.394662	3238.70027	3376.804741	5230.380052	4882.783753	3261.531036	3189.466399	4588.311418	3983.23006	4533.592546	3335.406074	4513.54599	5096.276146	3517.901032	3172.313333	4901.710851	4171.806436	3096.253066	2370.309343	4555.603885	4965.149662	3399.530791	2794.705096	3032.300764	3252.802182	3796.318043	3399.482841	5688.241546	4051.832169	4155.908652	4913.113582	4292.347134	3141.639776	5412.24504	3210.197492	2816.710067	5818.336916	5224.172042	5918.714025	2741.478893	4154.805937	3209.661019	6247.60467	5949.630981	4796.662773	3876.200598	3198.796829	4409.625508	2805.154145	4237.933359	3757.757267	3058.944021	3256.859756	3644.658023	3270.874777	3662.983154	4179.8139	3395.926243	3596.731693	6127.830961	3399.168764	4924.352358	3637.317952	4867.376583	5718.045692	3965.974881	3221.180991	4511.468896	3374.78197	3347.136011	3355.669848	4294.737038	3955.089889	5249.8574	3722.602078	2381.576598	4486.853234	4461.47877	4069.404833	3317.207327	3895.1607	4159.043874	4742.424848	3600.977202	4696.442329	4112.786406	4138.602109	3313.584852	3430.655957	11211.95723	3633.599788	4852.866723	2552.816299
291.0503_34.92	1930.50069	1921.175507	2705.201996	1723.025711	1773.625741	2567.453896	1563.816366	2137.807805	1786.791752	1756.298836	2045.031115	1959.957609	2433.89119	2018.972294	1833.058033	2581.993925	1878.2645	1462.017335	1916.916303	1616.74306	1893.645564	2122.559677	1645.146276	1845.64886	2244.2912	1908.181379	2128.699278	1739.399112	1739.564337	1888.221855	1970.86831	2190.246441	2358.975459	2352.799732	1492.47765	1639.818974	2265.191573	1394.046498	1646.770011	1646.821247	1894.606047	1084.018764	2111.888982	1849.12466	2124.432691	2804.425067	1695.513266	2428.663202	2166.782043	1946.784706	1720.132335	1501.818675	1529.080361	2635.708105	1878.348172	2322.013986	1708.331273	1958.013035	2204.185658	1468.001859	1718.775216	1706.277142	1534.636283	2226.296367	2019.270945	1615.490564	1790.790858	1736.697506	4386.002529	1918.792536	1996.473393	1689.667687	1559.220296	1909.633856	2046.782241	2153.886189	2070.262563	1855.369942	2347.500641	1979.837987	2286.684194	1802.091016	1953.102827	1481.591357	4145.949227	1901.511097	2008.964451	1653.913984	1944.112401	2049.482428	1763.759732	1837.257408	1446.814679	1556.818239	1898.768547	2278.611662	1221.925263	2268.339782	1901.831838	2078.598948	1965.896346	2055.216956	2201.349324	1857.307752	1763.678683	1951.911973	5297.448569	1577.559355	1954.390586	1572.238187
415.8673_12.39	3242.067998	4644.753611	4778.493687	3935.958601	5042.42853	5459.277394	3745.332496	4106.507103	4715.679909	4312.532453	4520.01087	3912.603177	4621.379824	5202.705017	5260.899334	4821.097176	4542.116317	4153.672931	4010.964787	4391.676626	5115.564773	5338.4587	4460.171627	5384.784812	6156.348511	3525.164295	4933.213846	4411.545416	4740.654175	4606.952077	5270.671884	4039.28664	4913.789763	4600.153199	4366.478643	4373.181863	3251.047977	6365.996961	5935.25785	4755.160817	4707.229995	3622.485833	5547.491881	4539.256678	5345.934304	5830.323613	4972.723155	4618.048196	3945.320296	4324.265101	5673.333571	3832.743708	5364.972823	4915.272783	5450.633966	5065.763722	3627.087803	3966.728019	4911.393756	4302.886216	4654.793553	3930.455129	4079.979577	4835.831507	3740.125345	5465.189631	5689.638385	4600.652695	4456.287288	5119.218859	4714.128128	5712.293665	5135.737057	5375.833713	4427.240622	3821.618101	4281.507029	2419.329446	4882.308135	4650.881799	4706.252511	5216.604391	4888.036056	4559.683389	3845.471323	5809.628547	5271.870442	3321.904131	4622.213174	4199.863724	4759.308556	4590.249909	5838.119104	4465.15743	3917.243448	5586.496188	4782.651206	6506.782363	4506.243922	6113.282613	4757.584485	6072.887691	6185.143877	5370.438662	5041.493075	5310.00834	76487.50142	5439.567434	4162.503157	5438.408874
203.0544_35.15	1855.549398	1750.624002	2370.578109	1588.720292	1470.921855	2237.742093	1619.109754	2063.961633	1980.716184	1769.443678	1832.655579	1491.487082	2309.47143	2247.366329	1651.62854	2358.091512	1926.463847	5291.288074	1734.356261	2039.632132	2201.261939	1870.899245	1310.63027	1772.913313	1930.672032	2384.492104	1799.550598	2312.701139	1901.617403	1830.094428	2107.493955	1801.167043	2255.047841	2270.105929	1606.38713	1647.336333	1537.699433	1761.169482	1546.485518	1464.43589	1663.997702	803.426848	1903.297087	2566.408174	2780.657779	2132.503512	1823.517206	2198.615157	1971.767454	1956.101613	1538.295738	1463.433188	1731.953221	2184.349472	1542.832014	2311.254667	1530.016114	1809.792927	2024.3869	1671.509997	1909.67904	2050.421124	1630.317653	2098.141062	1910.453632	1688.679856	1764.542169	1729.03057	3611.689424	2681.017748	1441.728424	1820.425024	1288.1187	1827.758618	1881.264301	1790.373494	2222.976848	1859.446676	2272.552481	1976.355106	2181.147648	2064.34099	2142.353242	1355.091442	1137.433619	2026.162006	1774.223087	1841.729543	2173.271194	2154.570076	1683.656529	1859.82247	1274.06973	2002.607815	1944.86652	1864.419482	669.4421934	2310.914332	2145.569043	1819.115421	1763.367445	2306.515123	2324.595324	2103.955784	1935.987496	1567.739683	2532.306209	1262.056506	2040.068498	1718.922092
549.8111_12.13	1637.90765	1921.975778	2040.207775	1484.417812	1957.593536	1940.837194	1758.013055	1833.680862	2107.497229	1476.349231	1882.570674	2035.163467	2026.286881	1864.979137	2068.015797	1855.348332	1587.965398	2284.059232	1949.834054	1702.628366	2176.348538	2101.106117	1878.948528	2178.245788	2698.908561	1679.143142	1926.604418	2023.082242	1772.613475	1773.859989	2137.325944	1723.810068	2007.326227	1726.17857	1898.80865	1932.885151	2941.134592	1909.636826	2482.259679	2054.81778	1765.504954	1821.922322	1805.847649	1610.074769	1995.494922	2009.780859	2028.716489	1911.001429	1777.386344	1726.64127	2147.573537	1627.319316	2104.297239	2160.272074	2070.117428	2035.73804	1747.49305	1782.03253	2067.014835	1681.408235	2054.073044	1813.878885	1647.363443	1900.119005	1650.365727	1804.05134	2126.558376	1939.520132	1844.834404	924.7223832	1958.218219	2103.576265	2055.747627	2139.975237	1967.89832	1850.506389	1924.211366	3039.811499	1772.159405	1773.786237	1776.726615	1764.059491	1859.89608	2156.887126	1658.59812	2027.93739	2152.227676	1674.719493	1710.567793	1801.423201	2063.535594	1750.395162	2341.394101	1674.834441	1704.965736	2178.388597	2123.363343	2401.412345	1815.209425	2202.061799	1860.511159	1929.124918	2420.654026	1681.406985	1925.481707	2202.843056	37964.80031	2046.570291	1952.610214	1631.527541
678.7905_12.39	797.123438	1277.874449	1340.193827	1089.748236	1226.860333	1558.774448	834.9662687	951.3745922	1110.955648	1205.844315	1152.632405	902.1816149	1217.324437	1543.968762	1425.354644	1347.010742	1291.384747	991.0023617	996.5625443	1191.513447	1296.445028	1394.819423	1222.413252	1405.536854	1540.489581	988.56876	1379.157151	916.1235531	1330.721527	1336.092504	1510.7457	1165.413698	1323.126418	1250.74275	1103.737238	1107.761807	2912.64233	1838.930145	1482.419271	1227.772048	1301.079486	784.2111876	1658.250056	1317.015262	1387.050128	1701.376425	1361.842329	1253.066277	973.0632908	1141.552749	1629.857831	1128.895418	1452.477548	1311.124278	1412.484174	1376.131606	854.5995948	998.6406784	1270.166271	1132.147684	1122.834483	1010.024062	1079.411387	1337.30258	979.0968773	1624.251392	1628.824457	1240.939404	1227.351614	1892.500977	1270.636912	1706.851174	1393.191065	1512.843371	1106.217486	923.7907256	1036.477259	8858.807725	1312.667595	1388.504073	1342.69704	1397.617356	1424.317336	981.9229945	1096.088089	1715.666575	1475.415475	839.5832924	1336.101715	1076.696	1214.387307	1189.671661	1555.396928	1298.170072	981.0184188	1384.848593	1198.386573	1739.371919	1128.895132	1824.979256	1374.288271	1865.836699	1672.924078	1589.536091	1444.960987	1414.533047	33182.2548	1533.668747	1052.30787	1712.270038
130.0628_11.65	71674.70926	84483.77927	50967.32984	41104.36387	40893.0243	83729.83452	64897.59302	52562.58039	70040.20853	69895.09794	68349.50692	44388.05114	55850.46125	48218.30627	65323.18216	52837.41064	54012.5887	46354.98543	63688.98483	73254.86615	85667.23558	58466.10903	60121.75462	63350.87428	62999.63931	57974.52484	51969.37516	42903.84119	42604.91046	45353.24699	59000.243	45194.65644	55004.89697	90569.41455	52715.21457	49158.99851	40610.10067	43972.78438	97214.67615	70556.75361	52603.4478	27946.26116	82350.16207	60631.81725	53961.2656	75833.94265	55500.98807	58642.75607	53181.26906	46595.42605	56601.33407	54486.97043	80632.2942	56243.40329	45023.19079	65083.49483	48399.94167	43298.01919	45256.44518	54867.87224	38637.19933	74067.86655	46755.40186	79281.74906	35156.68867	64789.2437	52703.9489	80654.97633	40047.88361	78015.55852	53360.02224	50070.16754	88257.97715	55027.23996	58806.1032	66047.64714	68469.50736	106793.772	68660.65192	54718.70276	41138.8395	65985.34431	76667.8876	51780.3571	45200.89821	56746.02421	66826.92521	53501.67048	57192.62661	41010.38164	46428.33842	53271.23978	69223.66541	45823.7562	62143.00899	80802.07351	88553.95936	55938.33981	53164.65249	62130.40783	56879.68748	80504.07891	56068.0711	52301.31697	49320.72445	41887.89443	139710.1841	38170.53647	45011.3997	65243.31258
358.0336_21.5	2355.855524	3371.991705	2265.835523	2124.190385	2534.954043	2274.028703	2097.39165	2185.798946	2150.066872	2227.315423	1974.707974	2171.161156	2707.653452	2213.148722	2374.459469	2039.751692	2438.998367	3272.651767	2426.987011	2080.662964	2839.336279	3047.329888	2903.215114	2653.739833	1920.725601	2818.72314	1915.246792	2553.291568	2712.190973	2329.599009	3618.678166	2687.003865	2657.439678	2626.423572	2271.522889	2789.544861	3710.221322	2436.767507	2319.814224	3239.424693	2273.407507	2447.209701	2894.89235	2358.836006	3100.901978	1984.311998	2516.063023	2453.388253	2032.408267	2169.574454	2188.892407	2210.713324	2704.770604	2742.325896	2084.074713	2810.157873	2048.891051	2097.430587	1994.476291	2201.435796	2654.415383	2599.254046	2773.752236	2031.849695	2210.421048	2192.442107	2701.580932	2468.92494	2362.88236	1942.844814	1760.79276	1961.435192	2557.885432	2361.817547	2190.463489	2506.576224	2464.943253	5669.88887	2465.089414	1918.614496	2018.372425	3045.137397	2808.648876	2582.404047	2409.066419	2276.409872	3361.590668	2715.237878	2902.07844	2484.549511	2529.420149	2182.697803	2459.511759	2775.979857	2434.279089	2647.778449	4716.361656	2213.934506	2989.810592	2167.571056	2300.734578	2147.632425	2312.162702	2188.691469	2070.241341	2242.671975	7347.945238	2718.710714	2559.675966	2373.454878
105.0425_41.46	24151.7562	17839.67247	20814.96874	20221.87133	15972.1318	18955.48276	17123.67499	16403.05515	17007.06446	15856.73227	20099.40847	13207.9506	22068.85115	18793.97698	19842.65999	17997.61616	20695.18464	18542.21534	15844.13959	15353.15759	17274.61784	15578.51745	19397.99912	21080.5335	19521.48233	18846.74066	17460.66259	15604.98179	22233.03434	16700.84737	23328.09249	17499.71971	17524.39345	19448.87878	17421.15836	17305.99002	15360.77127	18158.8707	13397.13996	13851.67044	19057.61773	16843.49752	19434.16584	16194.4687	26090.09756	18776.09099	16387.71966	20007.17181	14689.04206	19745.8177	17463.13774	20257.70751	18482.23189	13190.85331	16243.3822	17476.52363	16910.92856	18627.68846	18446.92619	25838.31595	19118.89146	16579.42284	19206.85695	19309.60315	17327.07433	19482.10015	17220.44301	14420.68012	23492.0131	33311.67705	19777.60667	20834.21771	20240.3814	22698.70774	18930.15096	17107.8679	19623.98217	18230.41778	17307.47195	17845.8209	23160.44576	20607.83964	21396.69135	19805.30929	23188.52626	16829.93826	16667.4116	18936.56686	19368.49846	21001.1986	18587.71633	19604.6785	16426.46178	25967.80209	25251.56538	11874.02739	15231.92882	23049.94428	22096.51599	16971.61818	15670.05307	20306.52797	16406.33697	24565.79354	23969.99069	17972.87522	29663.50033	14170.76207	21859.89878	19036.52817
241.9097_12.25	1290.50796	1623.169653	1636.456591	1231.462423	1573.073407	1766.234635	1418.056073	1611.978325	1613.979636	1297.1632	1517.427865	1439.709133	1649.16843	1640.053875	1801.590151	1663.204131	1366.450943	1742.553395	1501.431131	1427.710031	1854.979241	1894.740021	1559.941595	1915.404065	2136.861656	1422.101188	1666.586674	1806.469398	1492.989505	1554.214847	1966.856228	1508.314102	1737.106815	1539.568668	1588.020783	1583.391428	1841.559036	1805.558087	2176.132698	1687.09057	1547.267265	1235.024523	1595.581366	1471.002306	1761.179773	1763.642336	1737.96258	1647.551872	1430.598947	1470.658268	1866.727437	1541.851504	1724.000943	1669.852947	1842.730826	1608.326919	1408.042862	1471.458266	1633.328043	1322.211379	1832.935955	1470.533923	1327.114321	1657.102012	1239.156567	1575.271601	1968.142887	1701.560824	1742.525708	1115.084744	1719.741398	1745.498949	1712.875109	1949.188844	1537.193624	1496.992839	1574.67353	1904.4704	1529.844017	1568.642711	1635.587215	1530.391526	1570.200295	1596.076842	1573.567269	1789.666654	1810.368747	1273.822874	1498.281799	1542.478067	1739.157685	1555.076916	1944.721857	1428.136751	1407.767795	1908.642838	1706.730377	2279.772146	1532.032639	1823.921564	1520.440556	1681.650326	2002.377384	1539.326218	1723.635874	1721.073848	32160.26603	1674.201181	1625.233188	1545.506051
